merchant,category,amt,gender,city,province,latitude,longitude,city_pop,job,unix_time,merch_latitude,merch_longitude,processed_at,is_fraud
Pick n Pay,Food,902.46,M,Mhangura,Mashonaland West,-18.515198,31.525778,186740,Pharmacist,1710837163,-18.878798,30.676873,2024-03-19 10:32:43,False
Choppies,Food,3248.15,M,Vic Falls,Matabeleland North,-15.613325,30.34643,472430,Research Scientist,1713580773,-17.294219,25.36837,2024-04-20 04:39:33,True
Choppies,Food,37.14,F,Hwange,Matabeleland North,-19.029817,28.126685,706695,Physiotherapist,1720562411,-20.688654,31.873571,2024-07-10 00:00:11,False
Under Armour,Clothing,1533.96,F,Hwange,Matabeleland North,-16.119821,31.934315,223983,Auditor,1712333536,-19.364516,26.812365,2024-04-05 18:12:16,True
Choppies,Food,875.26,M,Marondera,Mashonaland East,-17.9326,34.804737,952117,Mechanic,1730957764,-20.874961,31.139948,2024-11-07 07:36:04,False
Amazon,Electronics,3325.84,M,Chinhoyi,Mashonaland West,-16.573872,32.878868,946873,Athlete,1724223414,-19.67281,31.046169,2024-08-21 08:56:54,True
Thuli,Fuel,596.66,F,Kariba,Mashonaland West,-19.050508,34.829335,969754,Research Scientist,1717324740,-20.476241,31.544432,2024-06-02 12:39:00,True
Uber,Other,426.43,F,Shurugwi,Midlands,-19.856114,27.950965,597431,Insurance Broker,1728305907,-20.537759,30.210591,2024-10-07 14:58:27,False
Amazon,Electronics,542.38,F,Shurugwi,Midlands,-19.889205,30.258833,919409,Environmental Consultant,1715135022,-19.143931,31.941268,2024-05-08 04:23:42,False
N Richards,Other,902.62,M,Kwekwe,Midlands,-19.067911,33.100719,235888,Customs Officer,1712871499,-18.387238,34.33618,2024-04-11 23:38:19,False
N Richards,Other,942.98,F,Mutare,Manicaland,-16.147216,28.921038,67803,Soldier,1731822224,-20.778067,29.740528,2024-11-17 07:43:44,False
Amazon,Electronics,2639.43,M,Kariba,Mashonaland West,-15.282951,27.650504,368589,Tour Guide,1703081232,-16.68265,28.013752,2023-12-20 16:07:12,True
Foodbox,Food,1103.29,M,Harare,Harare,-16.938762,33.936302,476114,Athlete,1721823950,-18.234174,25.805821,2024-07-24 14:25:50,True
Trade Center,Other,1321.05,F,Mhangura,Mashonaland West,-20.194198,31.621877,971910,Social Worker,1728337340,-16.087198,30.899187,2024-10-07 23:42:20,True
Choppies,Food,4037.04,F,Hwange,Matabeleland North,-19.256333,34.244112,32457,Nurse,1709687779,-16.356193,33.108053,2024-03-06 03:16:19,True
Total,Fuel,308.37,F,Gweru,Midlands,-20.318363,31.573651,13362,Architect,1726476971,-15.546018,26.625023,2024-09-16 10:56:11,False
Foodbox,Food,905.45,M,Chinhoyi,Mashonaland West,-17.484293,28.943676,403010,Lecturer,1719330727,-17.30184,27.358125,2024-06-25 17:52:07,True
Pfeka,Clothing,2161.23,M,Mhangura,Mashonaland West,-17.121992,32.421066,875505,Pharmacist,1719464906,-17.362785,27.398539,2024-06-27 07:08:26,True
KFC,Food,398.22,M,Shurugwi,Midlands,-17.76811,26.056632,148423,Insurance Broker,1712132375,-17.050465,33.109478,2024-04-03 10:19:35,False
Push Athletics,Clothing,821.9,F,Mhangura,Mashonaland West,-17.979684,25.766252,439020,Engineer,1720995200,-15.817908,27.555035,2024-07-15 00:13:20,False
Chicken Slice,Food,1941.29,F,Marondera,Mashonaland East,-20.075879,25.390448,328442,Athlete,1710753062,-17.614867,25.638979,2024-03-18 11:11:02,True
Museyamwa,Other,280.75,M,Masvingo,Masvingo,-17.487179,32.310456,370990,Hwindi,1714084862,-15.357694,33.662744,2024-04-26 00:41:02,False
N Richards,Other,1687.27,F,Beit Bridge,Matabeleland South,-16.872252,33.220905,251014,Environmental Consultant,1715248756,-19.055126,30.017184,2024-05-09 11:59:16,True
Chicken Inn,Food,248.27,F,Chivhu,Mashonaland East,-19.189317,27.309067,464253,Physiotherapist,1711562022,-16.191247,26.583426,2024-03-27 19:53:42,False
Pfeka,Clothing,363.11,M,Mutare,Manicaland,-17.322982,32.045312,683531,Engineer,1706134784,-19.820409,32.426662,2024-01-25 00:19:44,False
Engen,Fuel,580.71,M,Shurugwi,Midlands,-16.61638,25.987155,45716,Soldier,1716991568,-19.682187,32.572508,2024-05-29 16:06:08,False
Under Armour,Clothing,2747.53,M,Bulawayo,Bulawayo,-17.898908,28.007893,436077,Forensic Analyst,1728053380,-17.40643,27.38443,2024-10-04 16:49:40,True
7 Rings,Other,932.27,M,Mhangura,Mashonaland West,-20.690245,27.177694,120706,Data Scientist,1716205140,-18.130751,34.476056,2024-05-20 13:39:00,True
7 Rings,Other,582.24,M,Harare,Harare,-16.965973,30.098375,31315,Teacher,1717287826,-19.409035,29.045029,2024-06-02 02:23:46,False
Engen,Fuel,2919.33,F,Vic Falls,Matabeleland North,-17.778664,32.342497,670194,Architect,1702569217,-15.610961,27.61461,2023-12-14 17:53:37,True
KFC,Food,783.76,F,Kwekwe,Midlands,-15.716066,34.688633,261833,Microbiologist,1733983548,-16.679881,33.759791,2024-12-12 08:05:48,False
KFC,Food,88.14,F,Mutare,Manicaland,-15.645369,29.128581,472537,Plumber,1730947137,-15.598221,28.98102,2024-11-07 04:38:57,False
7 Rings,Other,246.77,F,Chinhoyi,Mashonaland West,-16.697221,32.184196,47113,Soldier,1722770037,-17.973523,31.002255,2024-08-04 13:13:57,False
MedOrange,Medical,957.8,M,Vic Falls,Matabeleland North,-17.180284,33.064187,831051,Social Worker,1726464915,-20.827483,31.047551,2024-09-16 07:35:15,False
Pfeka,Clothing,3627.33,F,Bulawayo,Bulawayo,-15.157272,31.197102,935258,Soldier,1729528901,-20.048579,32.659041,2024-10-21 18:41:41,True
Pfeka,Clothing,531.67,M,Bulawayo,Bulawayo,-16.926155,34.089107,117146,Physiotherapist,1719065651,-18.975699,30.263317,2024-06-22 16:14:11,False
Zuva,Fuel,801.96,M,Marondera,Mashonaland East,-18.209771,28.817095,596373,Radiographer,1702606963,-20.887036,31.041821,2023-12-15 04:22:43,True
Total,Fuel,2088.58,M,Shurugwi,Midlands,-19.974298,32.055545,294468,Event Planner,1721093588,-18.101407,25.825206,2024-07-16 03:33:08,True
Greenwood Pharmacy,Medical,2701.39,F,Marondera,Mashonaland East,-16.847947,26.185228,713717,Farmer,1725252507,-18.279738,27.93795,2024-09-02 06:48:27,True
Foodbox,Food,1400.04,F,Chivhu,Mashonaland East,-19.624375,33.753933,197088,Social Worker,1704870565,-20.884244,28.443644,2024-01-10 09:09:25,True
KFC,Food,382.02,F,Chivhu,Mashonaland East,-18.21879,33.21694,813417,Musician,1713752373,-18.151126,30.780299,2024-04-22 04:19:33,False
Push Athletics,Clothing,2126.86,F,Marondera,Mashonaland East,-16.400525,27.37813,979049,Accountant,1711816179,-19.2014,32.803602,2024-03-30 18:29:39,True
Choppies,Food,2453.45,M,Kariba,Mashonaland West,-17.605104,29.62203,234990,Artist,1722300595,-20.284977,28.517811,2024-07-30 02:49:55,True
MedOrange,Medical,4483.6,F,Lupane,Matabeleland North,-19.524693,30.794896,474768,Lawyer,1707205896,-17.392811,28.809475,2024-02-06 09:51:36,True
Engen,Fuel,356.82,F,Gweru,Midlands,-15.84771,31.860049,318266,Chef,1714687393,-19.33734,31.080964,2024-05-03 00:03:13,False
Spar,Food,350.63,F,Kariba,Mashonaland West,-17.473996,29.406312,570557,Farmer,1717589118,-19.939487,31.438585,2024-06-05 14:05:18,False
Chicken Slice,Food,390.51,M,Zvishavane,Midlands,-20.341319,25.541179,876411,Customs Officer,1730213232,-15.389207,32.774392,2024-10-29 16:47:12,False
Savemore,Food,980.88,M,Chinhoyi,Mashonaland West,-20.766916,34.67712,959814,Teacher,1721438249,-16.346448,30.571242,2024-07-20 03:17:29,False
Savemore,Food,126.28,M,Bulawayo,Bulawayo,-17.044173,28.957872,319516,Interior Designer,1710089247,-18.990145,26.062732,2024-03-10 18:47:27,False
Museyamwa,Other,1654.68,F,Bulawayo,Bulawayo,-19.263627,33.329314,148893,Statistician,1713797344,-16.085562,28.493002,2024-04-22 16:49:04,True
MedOrange,Medical,2007.41,M,Marondera,Mashonaland East,-18.693518,26.282719,597503,Nurse,1733031597,-19.216616,31.180916,2024-12-01 07:39:57,True
Engen,Fuel,457.92,M,Mutare,Manicaland,-15.327736,26.50262,613243,Microbiologist,1728286458,-15.235424,31.838133,2024-10-07 09:34:18,False
Zuva,Fuel,692.78,F,Zvishavane,Midlands,-15.894516,28.956961,583136,Real Estate Agent,1715581236,-19.580436,26.142918,2024-05-13 08:20:36,True
Greenwood Pharmacy,Medical,2074.48,F,Gweru,Midlands,-18.861172,27.665302,766607,Plumber,1731639747,-19.383507,27.995287,2024-11-15 05:02:27,True
Amazon,Electronics,1863.27,M,Karoi,Mashonaland West,-15.720716,31.70219,109810,Soldier,1709723326,-18.471613,28.985989,2024-03-06 13:08:46,True
Greenwood Pharmacy,Medical,718.34,F,Hwange,Matabeleland North,-19.520323,29.478888,862388,Other,1724659239,-18.093622,28.797375,2024-08-26 10:00:39,False
Chicken Slice,Food,1490.42,F,Mhangura,Mashonaland West,-15.806247,34.13061,836284,Soldier,1714149143,-15.736807,34.261524,2024-04-26 18:32:23,True
Chicken Slice,Food,2500.28,F,Mhangura,Mashonaland West,-17.17395,27.12773,30293,Architect,1703694867,-18.986771,32.716659,2023-12-27 18:34:27,True
7 Rings,Other,373.68,M,Karoi,Mashonaland West,-19.706301,28.847614,948156,Forensic Analyst,1705356068,-20.896644,26.425336,2024-01-16 00:01:08,False
Kombi,Other,4171.12,F,Kariba,Mashonaland West,-16.030142,28.934339,578697,Event Planner,1717756666,-19.877551,28.968024,2024-06-07 12:37:46,True
QV Pharmacy,Medical,1296.49,M,Beit Bridge,Matabeleland South,-16.904203,29.681511,157083,Banker,1726313505,-20.332562,29.485274,2024-09-14 13:31:45,True
Pfeka,Clothing,3056.68,M,Harare,Harare,-17.376256,31.623555,519153,Soldier,1711464546,-20.962689,34.505784,2024-03-26 16:49:06,True
Museyamwa,Other,943.32,M,Harare,Harare,-19.444295,29.001587,841634,Architect,1726809697,-17.06407,26.389809,2024-09-20 07:21:37,False
MedOrange,Medical,631.75,M,Kwekwe,Midlands,-19.166599,30.093078,170142,Doctor,1727449604,-19.757949,31.86887,2024-09-27 17:06:44,False
Kombi,Other,4153.0,F,Mhangura,Mashonaland West,-19.167538,31.229216,961626,IT Support,1732344663,-18.431545,27.523054,2024-11-23 08:51:03,True
Nike,Clothing,2494.42,F,Marondera,Mashonaland East,-17.538435,31.925894,807390,Other,1717209635,-17.56174,29.108084,2024-06-01 04:40:35,True
Pick n Pay,Food,4669.55,M,Bulawayo,Bulawayo,-17.313185,30.085175,325893,Data Scientist,1720423079,-15.145628,32.762749,2024-07-08 09:17:59,True
Chicken Slice,Food,2422.79,F,Harare,Harare,-19.70278,31.636626,175697,Social Worker,1733760203,-19.946932,31.222235,2024-12-09 18:03:23,True
Spar,Food,665.62,M,Vic Falls,Matabeleland North,-17.220674,33.409617,350781,Musician,1733034001,-15.830469,33.863046,2024-12-01 08:20:01,False
KFC,Food,882.34,F,Masvingo,Masvingo,-20.554501,28.085326,884735,Architect,1705745686,-16.094697,32.811859,2024-01-20 12:14:46,False
Uber,Other,54.07,F,Lupane,Matabeleland North,-17.160324,33.125426,11127,Human Resource Manager,1709563196,-16.613385,29.111603,2024-03-04 16:39:56,False
7 Rings,Other,2268.45,M,Mutare,Manicaland,-17.187115,26.996182,950886,Driver,1703301784,-15.1341,27.981375,2023-12-23 05:23:04,True
Under Armour,Clothing,238.88,F,Beit Bridge,Matabeleland South,-17.881735,28.107686,590329,Banker,1706058240,-18.74163,32.749854,2024-01-24 03:04:00,False
Engen,Fuel,644.86,F,Shurugwi,Midlands,-18.948357,29.168403,58463,Architect,1725092596,-18.304829,31.812544,2024-08-31 10:23:16,False
Spar,Food,3223.59,M,Lupane,Matabeleland North,-15.123658,30.47491,631564,Lawyer,1722566855,-20.915967,33.365628,2024-08-02 04:47:35,True
Zuva,Fuel,606.5,M,Kariba,Mashonaland West,-20.562771,31.587242,101196,Real Estate Agent,1721941072,-16.489166,33.683094,2024-07-25 22:57:52,False
Zuva,Fuel,549.06,M,Lupane,Matabeleland North,-16.27137,34.479776,734392,Graphic Designer,1725387843,-17.37935,25.930052,2024-09-03 20:24:03,False
Choppies,Food,207.42,M,Karoi,Mashonaland West,-19.069237,29.098737,870587,Accountant,1721522272,-15.185247,32.122154,2024-07-21 02:37:52,False
N Richards,Other,1422.11,F,Mutare,Manicaland,-15.165821,27.712498,550440,Veterinarian,1731736078,-16.915853,34.660773,2024-11-16 07:47:58,True
Greenwood Pharmacy,Medical,528.29,F,Lupane,Matabeleland North,-15.804155,29.188379,667783,Teacher,1713332065,-15.404464,25.748796,2024-04-17 07:34:25,True
KFC,Food,694.56,F,Bulawayo,Bulawayo,-17.595464,26.957959,644797,Data Scientist,1704959936,-18.092837,28.060695,2024-01-11 09:58:56,True
Chicken Inn,Food,776.05,F,Bulawayo,Bulawayo,-16.638165,28.495066,567418,Data Scientist,1730887145,-18.274995,33.102305,2024-11-06 11:59:05,True
Push Athletics,Clothing,2699.83,M,Gweru,Midlands,-15.29069,29.200666,277985,Radiographer,1710657592,-17.709729,32.43034,2024-03-17 08:39:52,True
Chicken Inn,Food,908.93,M,Mhangura,Mashonaland West,-17.212614,32.497016,428888,Soldier,1707180845,-20.041927,31.364938,2024-02-06 02:54:05,False
Museyamwa,Other,2850.82,M,Karoi,Mashonaland West,-15.741544,33.111697,674500,Artist,1705152107,-19.241918,31.791122,2024-01-13 15:21:47,True
Total,Fuel,2733.72,M,Mhangura,Mashonaland West,-15.783002,32.284932,87182,Nurse,1721688957,-16.767499,34.048465,2024-07-23 00:55:57,True
Engen,Fuel,42.75,M,Mhangura,Mashonaland West,-20.561398,27.649742,450653,Soldier,1708538166,-19.403592,33.161866,2024-02-21 19:56:06,False
N Richards,Other,495.14,F,Lupane,Matabeleland North,-17.099804,33.677324,837733,Event Planner,1713779679,-16.533311,28.153303,2024-04-22 11:54:39,False
Total,Fuel,831.99,M,Harare,Harare,-15.275619,29.885282,773939,Driver,1713075786,-15.261213,25.250769,2024-04-14 08:23:06,False
Zuva,Fuel,2823.02,F,Marondera,Mashonaland East,-17.380465,34.610005,930413,Tour Guide,1708605034,-16.848413,26.722674,2024-02-22 14:30:34,True
N Richards,Other,909.81,F,Vic Falls,Matabeleland North,-17.882172,33.007627,374872,Actuary,1723989345,-19.591462,32.729413,2024-08-18 15:55:45,False
Nike,Clothing,61.1,F,Hwange,Matabeleland North,-16.672182,31.25611,639433,Nurse,1705898578,-16.859766,29.804399,2024-01-22 06:42:58,False
Chicken Inn,Food,1398.94,F,Harare,Harare,-17.000768,32.973231,689397,Data Scientist,1714081760,-20.038163,31.461664,2024-04-25 23:49:20,True
N Richards,Other,782.21,M,Chivhu,Mashonaland East,-20.077659,27.134243,364602,Accountant,1730597961,-18.819879,34.359043,2024-11-03 03:39:21,False
Pick n Pay,Food,786.02,F,Vic Falls,Matabeleland North,-20.876714,25.969224,483033,Nurse,1724658281,-19.910697,33.427513,2024-08-26 09:44:41,False
7 Rings,Other,937.36,M,Harare,Harare,-16.337883,26.2798,562773,Social Worker,1727650054,-20.83966,28.617055,2024-09-30 00:47:34,False
Indrive,Other,282.33,F,Masvingo,Masvingo,-17.794427,34.198252,970600,Veterinarian,1710550124,-15.379851,32.682993,2024-03-16 02:48:44,False
Indrive,Other,3839.79,F,Bulawayo,Bulawayo,-17.684637,27.012393,525027,Environmental Consultant,1730889778,-20.156886,33.460165,2024-11-06 12:42:58,True
Foodbox,Food,37.17,M,Harare,Harare,-19.328172,32.164768,986361,Teacher,1715506000,-19.11507,28.343402,2024-05-12 11:26:40,False
Thuli,Fuel,450.34,M,Lupane,Matabeleland North,-20.815966,30.633181,518575,IT Support,1712051513,-17.264354,33.941557,2024-04-02 11:51:53,False
Trade Center,Other,4630.33,F,Beit Bridge,Matabeleland South,-18.319099,28.504496,117378,Forensic Analyst,1706126692,-16.772908,29.758456,2024-01-24 22:04:52,True
Savemore,Food,4696.36,M,Hwange,Matabeleland North,-20.411046,27.424862,14231,Forensic Analyst,1717181590,-17.700934,34.977612,2024-05-31 20:53:10,True
QV Pharmacy,Medical,448.91,M,Chivhu,Mashonaland East,-20.142774,34.252905,852606,Social Worker,1729079341,-19.765408,33.155208,2024-10-16 13:49:01,False
Kombi,Other,1558.26,M,Bulawayo,Bulawayo,-15.635467,26.042925,401315,Hwindi,1712644631,-19.977908,30.862599,2024-04-09 08:37:11,True
Adidas,Clothing,403.27,F,Kariba,Mashonaland West,-18.960717,31.211458,388050,Pilot,1702869111,-18.716751,30.815662,2023-12-18 05:11:51,False
eBay,Other,62.7,F,Mutare,Manicaland,-16.041233,34.891235,919679,Architect,1705534949,-15.192496,31.31674,2024-01-18 01:42:29,False
Amazon,Electronics,95.85,F,Mutare,Manicaland,-15.604188,26.624292,542135,Mining Geologist,1724044187,-19.441218,29.521959,2024-08-19 07:09:47,False
Engen,Fuel,408.27,M,Chinhoyi,Mashonaland West,-16.902759,29.543638,934867,Microbiologist,1713275748,-16.360653,29.555307,2024-04-16 15:55:48,False
Foodbox,Food,2161.02,M,Bulawayo,Bulawayo,-20.648465,32.993784,670704,Environmental Consultant,1704373957,-20.091606,32.586139,2024-01-04 15:12:37,True
Pfeka,Clothing,1011.92,F,Beit Bridge,Matabeleland South,-15.407067,33.450094,683684,Lecturer,1703518356,-15.318119,28.880454,2023-12-25 17:32:36,True
Zuva,Fuel,103.21,M,Gweru,Midlands,-19.981778,28.731428,624200,Tour Guide,1729538796,-20.86219,33.112504,2024-10-21 21:26:36,False
Engen,Fuel,951.83,M,Bulawayo,Bulawayo,-16.917878,32.575147,908669,Pharmacist,1706348394,-16.056344,31.467345,2024-01-27 11:39:54,False
Pfeka,Clothing,723.83,M,Marondera,Mashonaland East,-16.706385,30.430493,840218,Graphic Designer,1731288788,-15.472803,29.965663,2024-11-11 03:33:08,False
Total,Fuel,846.94,F,Harare,Harare,-19.254708,31.833987,230251,Customs Officer,1707988754,-19.989157,33.06854,2024-02-15 11:19:14,False
N Richards,Other,813.01,M,Chivhu,Mashonaland East,-17.514302,28.385438,703676,Interior Designer,1704663633,-16.653071,27.054792,2024-01-07 23:40:33,False
N Richards,Other,3571.15,F,Chivhu,Mashonaland East,-19.546474,29.907705,559143,Actuary,1712826441,-15.794314,33.801523,2024-04-11 11:07:21,True
Engen,Fuel,521.69,F,Chinhoyi,Mashonaland West,-20.738123,34.681349,189706,Other,1731981928,-17.916691,27.151057,2024-11-19 04:05:28,False
Adidas,Clothing,4514.02,F,Mutare,Manicaland,-19.216573,31.216784,203789,Architect,1703792574,-16.169314,34.110436,2023-12-28 21:42:54,True
Pick n Pay,Food,1769.86,M,Gweru,Midlands,-15.764884,33.405564,353613,Statistician,1722997045,-15.078353,34.88107,2024-08-07 04:17:25,True
Push Athletics,Clothing,745.26,M,Bulawayo,Bulawayo,-16.376748,27.473999,688048,Event Planner,1723241392,-17.47584,29.797569,2024-08-10 00:09:52,False
Zuva,Fuel,1936.22,F,Shurugwi,Midlands,-15.635313,32.646415,268087,Accountant,1728299877,-16.923624,25.587287,2024-10-07 13:17:57,True
Amazon,Electronics,45.16,M,Bulawayo,Bulawayo,-16.401458,25.806161,162490,Pharmacist,1731239226,-18.324354,27.310178,2024-11-10 13:47:06,False
Chicken Inn,Food,288.69,M,Chivhu,Mashonaland East,-17.484395,30.149555,233417,Civil Servant,1713476429,-20.63725,29.617437,2024-04-18 23:40:29,False
KFC,Food,32.99,F,Harare,Harare,-19.937171,26.218018,984665,Civil Servant,1718697528,-18.369775,29.818974,2024-06-18 09:58:48,False
Under Armour,Clothing,670.37,M,Mhangura,Mashonaland West,-16.944037,25.614349,31635,Mining Geologist,1728661985,-18.195426,28.377499,2024-10-11 17:53:05,False
Pick n Pay,Food,961.2,M,Masvingo,Masvingo,-20.451452,31.790005,334364,Architect,1718102682,-16.881376,34.713965,2024-06-11 12:44:42,False
Spar,Food,3909.81,F,Hwange,Matabeleland North,-17.356033,25.067662,723380,Real Estate Agent,1702613378,-16.710167,31.892299,2023-12-15 06:09:38,True
Choppies,Food,3681.69,F,Lupane,Matabeleland North,-20.160333,34.65174,539848,Engineer,1723529915,-19.533817,25.355743,2024-08-13 08:18:35,True
Zuva,Fuel,2714.72,M,Kariba,Mashonaland West,-20.306479,26.979242,735294,IT Support,1715887109,-15.795081,31.77757,2024-05-16 21:18:29,True
Uber,Other,2482.79,M,Mutare,Manicaland,-20.986512,26.196659,982465,Social Worker,1718560785,-20.004405,25.381741,2024-06-16 19:59:45,True
7 Rings,Other,3892.51,M,Masvingo,Masvingo,-16.664174,28.159093,983023,Lecturer,1707200139,-18.778594,28.281623,2024-02-06 08:15:39,True
Thuli,Fuel,1072.06,M,Bulawayo,Bulawayo,-17.254587,29.009193,398084,Musician,1725471093,-16.076542,34.874566,2024-09-04 19:31:33,True
Push Athletics,Clothing,908.85,F,Gweru,Midlands,-17.789232,28.568685,210436,Chef,1729138284,-17.082901,30.272759,2024-10-17 06:11:24,False
Chicken Slice,Food,834.17,M,Karoi,Mashonaland West,-19.57407,31.941501,637867,Pharmacist,1710265301,-16.166539,26.342396,2024-03-12 19:41:41,False
MedOrange,Medical,286.68,M,Gweru,Midlands,-17.211199,29.755536,996725,Social Worker,1710953517,-18.772685,27.71584,2024-03-20 18:51:57,False
Indrive,Other,4210.16,F,Marondera,Mashonaland East,-19.903767,27.522847,124113,Mechanic,1705132870,-15.915632,25.715365,2024-01-13 10:01:10,True
Push Athletics,Clothing,3381.85,M,Chivhu,Mashonaland East,-17.540028,31.736394,265482,Microbiologist,1702467551,-19.841412,33.287506,2023-12-13 13:39:11,True
Pick n Pay,Food,3370.16,M,Gweru,Midlands,-17.232694,29.635208,345658,Mining Geologist,1722432161,-19.64916,33.829611,2024-07-31 15:22:41,True
Foodbox,Food,772.23,M,Gweru,Midlands,-15.082759,33.294084,902927,Accountant,1718486554,-16.598737,33.369889,2024-06-15 23:22:34,False
Spar,Food,4084.07,F,Mhangura,Mashonaland West,-19.955989,25.670479,56758,Hwindi,1711224781,-15.013054,27.596414,2024-03-23 22:13:01,True
